ano_comp;uf;adm_des;ibge_subsetor;saldo_mov
2015;14;2;19;-1056
2015;25;1;13;8500
2015;16;2;16;-9800
2015;23;2;9;-2343
2015;26;1;5;886
2015;15;1;10;1943
2015;28;1;18;360
2015;15;2;14;-1815
2015;31;2;24;-7773
2015;23;1;10;3920
2015;15;2;9;-1110
2015;24;2;20;-4062
2015;41;2;17;-49995
2015;23;2;14;-2537
2015;42;1;16;205760
2015;17;2;24;-34
2015;32;1;23;8335
2015;12;2;25;-2282
2015;35;2;19;-1024801
2015;11;2;21;-13770
2015;53;2;3;-1202
2015;41;1;9;10134
2015;15;1;17;13924
2015;52;2;19;-66463
2015;12;1;4;8
2015;27;1;19;17657
2015;43;2;13;-70774
2015;21;1;24;471
2015;13;1;21;19604
2015;53;2;14;-1427
2015;50;2;24;-76
2015;16;2;22;-495
2015;22;1;21;13592
2015;42;2;25;-41064
2015;53;1;10;808
2015;33;2;24;-4047
2015;43;1;8;8379
2015;28;2;7;-1223
2015;29;1;9;2283
2015;42;1;4;19753
2015;23;2;3;-5578
2015;35;1;6;29484
2015;29;2;17;-27150
2015;12;1;16;7659
2015;27;2;6;-31
2015;28;1;11;1829
2015;43;2;5;-7108
2015;16;2;1;-786
2015;52;1;6;976
2015;32;2;11;-7737
2015;42;2;17;-38473
2015;35;1;8;38930
2015;53;2;1;-40
2015;41;1;16;285969
2015;52;1;8;4099
2015;24;2;2;-3090
2015;27;2;8;-248
2015;29;2;25;-72972
2015;52;2;5;-1932
2015;15;2;16;-76856
2015;43;1;6;9534
2015;32;1;7;4170
2015;27;1;5;54
2015;31;2;21;-251496
2015;16;2;14;-182
2015;42;1;9;8341
2015;21;1;15;41346
2015;29;1;4;3333
2015;50;2;15;-25869
2015;35;2;5;-39970
2015;53;2;22;-13243
2015;33;2;15;-210772
2015;16;1;10;16
2015;23;2;1;-1118
2015;41;2;25;-50332
2015;12;1;9;88
2015;41;1;4;24365
2015;16;2;3;-109
2015;28;2;23;-3537
2015;51;2;21;-41180
2015;52;2;13;-47629
2015;12;2;17;-1167
2015;17;2;15;-14919
2015;24;2;18;-570
2015;27;1;13;32603
2015;43;2;19;-128098
2015;15;2;4;-1681
2015;23;2;22;-10092
2015;24;2;12;-55
2015;35;2;13;-198175
2015;29;1;16;125223
2015;15;1;25;27198
2015;32;2;18;-1296
2015;41;1;1;1783
2015;15;2;22;-7317
2015;23;1;25;15387
2015;31;2;15;-317141
2015;13;1;24;45
2015;21;1;21;16752
2015;50;2;21;-34413
2015;23;2;4;-3663
2015;28;1;20;3898
2015;22;1;24;16
2015;33;2;21;-313003
2015;32;2;12;-950
2015;53;2;16;-74261
2015;12;2;10;-246
2015;42;1;3;19245
2015;26;2;6;-5017
2015;12;1;14;153
2015;15;2;1;-2984
2015;41;1;22;36935
2015;14;2;13;-390
2015;25;1;19;16721
2015;42;2;10;-24627
2015;12;1;3;72
2015;53;1;25;3527
2015;17;2;21;-7681
2015;14;1;8;105
2015;24;1;7;545
2015;16;2;9;-31
2015;42;1;14;4689
2015;23;2;16;-95508
2015;53;2;4;-379
2015;29;1;22;23222
2015;24;2;11;-7550
2015;26;1;19;70143
2015;29;1;1;2422
2015;25;2;6;-55
2015;11;2;24;-605
2015;16;1;17;2214
2015;14;2;5;-17
2015;32;2;2;-10250
2015;51;2;15;-56892
2015;21;2;9;-522
2015;42;2;15;-91249
2015;50;1;9;2040
2015;11;1;1;498
2015;24;2;5;-93
2015;33;1;9;5199
2015;14;2;11;-27
2015;29;2;24;-5395
2015;31;1;3;30829
2015;35;2;2;-44902
2015;50;2;17;-7250
2015;52;2;2;-8373
2015;51;1;14;2339
2015;21;1;17;8926
2015;26;2;23;-11830
2015;27;1;2;572
2015;33;2;17;-53057
2015;24;1;8;497
2015;51;2;10;-5309
2015;11;1;22;3425
2015;14;1;7;463
2015;31;1;14;5121
2015;27;1;18;290
2015;15;1;24;215
2015;24;2;13;-6372
2015;35;2;12;-39272
2015;52;2;18;-2174
2015;31;2;10;-28338
2015;17;1;9;801
2015;52;2;12;-838
2015;13;2;22;-2741
2015;35;2;18;-35953
2015;16;1;21;2657
2015;22;2;22;-2727
2015;27;1;12;12
2015;51;1;3;2936
2015;13;2;1;-464
2015;25;2;23;-4757
2015;12;2;15;-4776
2015;17;2;17;-3556
2015;22;2;1;-256
2015;41;2;24;-3699
2015;43;2;20;-60325
2015;28;1;19;14548
2015;31;2;17;-66582
2015;21;2;3;-2445
2015;14;2;18;-48
2015;50;1;3;2134
2015;11;1;16;38921
2015;33;1;3;13680
2015;22;1;25;7313
2015;42;2;21;-151496
2015;17;2;10;-650
2015;25;1;20;3372
2015;13;1;25;2178
2015;17;1;14;765
2015;32;2;13;-12654
2015;22;2;4;-65
2015;23;1;24;1440
2015;43;1;23;29120
2015;13;2;4;-9442
2015;31;1;9;8381
2015;11;2;25;-8328
2015;12;2;21;-3975
2015;17;1;3;223
2015;27;1;11;324
2015;28;2;6;-174
2015;51;1;9;1751
2015;52;2;11;-16170
2015;11;1;4;210
2015;35;2;11;-122646
2015;32;1;8;1415
2015;52;1;7;4103
2015;27;2;7;-371
2015;14;2;2;-250
2015;32;2;5;-1262
2015;21;1;10;2500
2015;33;1;14;6659
2015;13;2;16;-37177
2015;50;2;10;-7413
2015;22;2;16;-21958
2015;50;1;14;1754
2015;51;2;17;-18170
2015;16;1;15;2051
2015;26;1;20;18659
2015;35;1;7;28805
2015;53;1;24;653
2015;21;2;14;-1314
2015;33;2;10;-18885
2015;50;1;22;7798
2015;26;1;12;498
2015;21;2;22;-8229
2015;33;1;22;67033
2015;11;2;17;-6164
2015;16;1;24;90
2015;53;1;15;28096
2015;15;1;21;33295
2015;28;1;5;2133
2015;43;2;11;-16769
2015;26;1;18;1229
2015;31;1;16;375966
2015;41;2;21;-165492
2015;28;2;8;-417
2015;51;1;4;1991
2015;21;2;1;-1147
2015;32;1;6;1568
2015;51;2;25;-79373
2015;50;1;1;575
2015;11;1;9;965
2015;43;1;7;19997
2015;25;1;2;1955
2015;33;1;1;2238
2015;23;1;15;72627
2015;25;1;18;498
2015;31;2;25;-208897
2015;29;2;21;-89160
2015;13;2;9;-2831
2015;17;1;22;1906
2015;31;1;4;19036
2015;28;1;13;5817
2015;22;2;9;-250
2015;25;1;12;4276
2015;17;1;1;368
2015;13;1;17;8308
2015;26;1;2;6084
2015;27;2;23;-3028
2015;22;1;17;4881
2015;51;1;16;96943
2015;52;1;23;15415
2015;35;1;23;134568
2015;14;2;20;-467
2015;32;2;19;-44890
2015;41;2;15;-134999
2015;43;2;12;-56059
2015;31;1;1;9443
2015;12;2;24;-118
2015;43;2;18;-5392
2015;24;2;19;-24299
2015;26;1;11;7503
2015;13;1;10;3447
2015;21;2;16;-40603
2015;27;1;20;3159
2015;22;2;14;-1273
2015;50;1;16;57155
2015;11;1;3;1115
2015;22;1;10;1695
2015;52;2;20;-29812
2015;17;2;25;-10256
2015;33;1;16;364588
2015;13;2;14;-1260
2015;53;1;21;60795
2015;14;1;23;936
2015;15;1;15;73337
2015;26;2;7;-2285
2015;35;2;20;-249206
2015;31;1;22;51431
2015;17;1;4;372
2015;25;1;11;3191
2015;13;2;3;-4631
2015;11;1;14;844
2015;11;2;10;-389
2015;22;2;3;-690
2015;51;1;22;7890
2015;24;1;6;39
2015;23;1;21;61020
2015;33;1;4;9017
2015;43;2;2;-11240
2015;21;2;4;-560
2015;29;2;15;-129626
2015;50;1;4;1789
2015;25;2;7;-956
2015;42;2;24;-11967
2015;17;1;16;18030
2015;33;2;25;-10707
2015;21;1;25;13938
2015;51;1;1;1331
2015;50;2;25;-34342
2015;17;1;2;1260
2015;26;1;1;479
2015;29;1;19;90940
2015;31;1;11;36356
2015;12;1;5;5
2015;15;1;6;364
2015;43;2;16;-285404
2015;33;1;18;6152
2015;12;2;8;-31
2015;21;2;18;-551
2015;14;2;3;-60
2015;50;1;18;793
2015;41;2;6;-10600
2015;26;1;22;16189
2015;50;1;12;1112
2015;42;1;13;60549
2015;21;2;12;-2
2015;11;2;23;-3480
2015;32;1;21;51626
2015;33;1;12;362
2015;31;2;7;-20334
2015;14;2;14;-313
2015;43;1;25;65751
2015;29;2;6;-2476
2015;42;2;8;-11247
2015;35;1;17;188893
2015;51;2;7;-8997
2015;14;1;10;31
2015;15;2;19;-26493
2015;21;2;2;-3012
2015;43;2;4;-30382
2015;12;1;13;1382
2015;22;1;23;3704
2015;50;1;2;1861
2015;52;1;17;23866
2015;13;1;23;4328
2015;25;1;1;269
2015;27;2;17;-4587
2015;33;1;2;7343
2015;52;2;9;-3696
2015;17;1;12;1
2015;51;1;11;2568
2015;41;1;19;159148
2015;25;1;22;3872
2015;27;1;9;130
2015;42;1;5;7591
2015;35;2;9;-47232
2015;17;1;18;179
2015;24;1;15;25864
2015;21;1;7;820
2015;35;2;14;-26249
2015;25;1;4;393
2015;50;2;7;-1299
2015;14;1;17;1098
2015;43;2;1;-2500
2015;31;1;12;21083
2015;16;2;5;-2
2015;35;1;10;98356
2015;33;2;7;-4829
2015;22;2;20;-2716
2015;52;1;10;23407
2015;28;2;24;-289
2015;26;1;16;83177
2015;31;1;18;6072
2015;25;2;25;-7337
2015;27;1;14;730
2015;27;2;10;-2035
2015;32;1;15;38255
2015;13;2;20;-10272
2015;51;1;2;4346
2015;52;2;14;-2704
2015;33;1;11;17758
2015;53;1;6;72
2015;23;2;19;-78404
2015;50;1;11;3984
2015;21;2;11;-397
2015;16;1;8;41
2015;14;2;9;-22
2015;43;2;22;-36531
2015;16;2;13;-796
2015;25;1;16;28989
2015;26;2;25;-32035
2015;17;2;7;-229
2015;26;1;4;2256
2015;24;1;21;23153
2015;51;1;18;1458
2015;53;2;19;-58635
2015;23;1;6;929
2015;31;1;2;18425
2015;35;2;3;-96623
2015;11;1;20;4522
2015;52;2;3;-6946
2015;51;1;12;22
2015;17;1;11;172
2015;27;1;3;585
2015;13;2;2;-865
2015;26;2;17;-22408
2015;33;2;23;-48628
2015;23;1;8;2843
2015;51;1;20;20114
2015;50;2;23;-7147
2015;22;2;2;-2132
2015;11;1;12;11
2015;21;1;23;6050
2015;11;1;18;636
2015;16;2;19;-2992
2015;14;2;16;-10008
2015;43;2;3;-28528
2015;23;2;5;-1149
2015;26;1;9;1220
2015;53;2;13;-8248
2015;14;1;25;659
2015;43;2;14;-6550
2015;43;1;10;20001
2015;53;1;8;860
2015;35;2;1;-5065
2015;16;1;6;34
2015;52;2;1;-2617
2015;14;2;4;-4
2015;25;2;17;-6794
2015;27;1;1;169
2015;17;2;23;-2284
2015;28;2;15;-17785
2015;13;2;12;-5
2015;52;2;22;-14103
2015;11;1;2;2064
2015;32;1;24;283
2015;22;2;12;-33
2015;25;1;9;553
2015;27;1;22;3122
2015;22;2;18;-647
2015;31;1;20;79330
2015;23;2;13;-19316
2015;53;2;5;-279
2015;13;2;18;-578
2015;35;2;22;-168867
2015;15;2;13;-14730
2015;27;1;4;272
2015;12;1;19;4204
2015;35;1;25;218555
2015;52;2;4;-4799
2015;24;1;24;174
2015;14;2;1;-74
2015;43;1;17;43633
2015;25;1;14;1051
2015;27;2;25;-3079
2015;11;1;11;696
2015;35;2;4;-103138
2015;52;1;25;62080
2015;29;1;5;995
2015;17;1;20;2925
2015;25;2;10;-3904
2015;26;1;3;3417
2015;29;2;8;-2657
2015;42;2;6;-10646
2015;31;2;23;-46732
2015;41;1;13;97071
2015;11;2;7;-4683
2015;14;2;22;-377
2015;43;2;9;-30953
2015;15;2;5;-149
2015;28;2;21;-14963
2015;51;2;23;-7318
2015;52;2;16;-131243
2015;33;1;20;89378
2015;26;2;10;-8319
2015;41;2;8;-13136
2015;26;1;14;3376
2015;21;2;20;-6972
2015;27;1;16;21294
2015;50;1;20;12437
2015;13;1;7;877
2015;22;1;7;396
2015;29;1;13;18441
2015;35;2;16;-1073367
2015;42;1;19;105909
2015;15;1;8;782
2015;22;2;11;-1218
2015;41;1;5;6141
2015;25;1;3;1296
2015;13;2;11;-1333
2015;15;1;7;8099
2015;16;2;20;-1205
2015;26;2;15;-82109
2015;32;2;16;-87134
2015;53;2;12;-17
2015;13;2;5;-22863
2015;53;2;18;-2274
2015;51;1;19;24250
2015;22;2;5;-88
2015;41;1;11;33967
2015;31;2;6;-19048
2015;23;2;2;-6656
2015;13;1;8;1257
2015;15;2;11;-1154
2015;43;1;21;169532
2015;22;1;8;307
2015;41;2;7;-38095
2015;11;1;13;9371
2015;42;2;23;-21512
2015;32;2;4;-11664
2015;23;2;12;-18898
2015;24;2;22;-3664
2015;11;2;8;-456
2015;28;1;9;363
2015;32;1;25;29631
2015;51;2;6;-273
2015;13;2;13;-6571
2015;23;2;18;-1559
2015;29;2;7;-3519
2015;25;2;15;-32136
2015;12;2;23;-820
2015;22;2;13;-3265
2015;28;2;17;-3353
2015;31;1;19;219826
2015;53;2;2;-919
2015;29;1;11;6006
2015;11;1;5;49
2015;24;2;1;-1714
2015;14;1;24;33
2015;17;1;19;6613
2015;41;1;12;1078
2015;29;1;2;6685
2015;43;1;15;98833
2015;33;2;6;-23771
2015;53;2;11;-586
2015;50;2;6;-164
2015;12;1;20;501
2015;32;2;1;-2549
2015;41;1;18;6661
2015;21;1;6;263
2015;52;1;24;461
2015;28;2;10;-3133
2015;26;2;21;-65681
2015;24;2;4;-438
2015;27;2;24;-155
2015;28;1;14;970
2015;32;2;22;-12776
2015;15;2;18;-834
2015;15;2;12;-29
2015;24;1;25;10475
2015;35;1;24;37118
2015;53;1;7;731
2015;16;1;23;1064
2015;28;1;3;702
2015;17;2;6;-69
2015;50;1;19;20511
2015;15;2;2;-4929
2015;21;2;19;-17909
2015;33;1;19;234346
2015;23;2;11;-26545
2015;41;1;2;13475
2015;29;1;12;8514
2015;24;2;16;-37749
2015;23;1;7;2856
2015;29;1;18;1729
2015;42;1;20;47853
2015;25;2;21;-18958
2015;12;1;2;426
2015;50;1;13;19252
2015;21;2;13;-4714
2015;42;1;12;4797
2015;33;1;13;42419
2015;17;1;5;5
2015;29;1;20;29778
2015;42;1;18;4069
2015;17;2;8;-123
2015;14;1;21;4105
2015;53;1;23;15455
2015;32;2;3;-6683
2015;50;1;5;240
2015;21;2;5;-76
2015;33;1;5;2053
2015;24;2;9;-348
2015;15;2;20;-14520
2015;16;1;7;128
2015;35;1;15;464109
2015;17;1;13;4026
2015;52;1;15;66683
2015;28;1;22;3805
2015;32;2;14;-2553
2015;27;2;15;-22295
2015;32;1;10;3042
2015;16;2;11;-57
2015;42;1;2;16332
2015;28;1;1;122
2015;12;1;12;6
2015;50;2;8;-1624
2015;21;1;8;489
2015;33;2;8;-9136
2015;43;1;24;3203
2015;12;1;18;49
2015;24;1;17;5694
2015;41;1;20;63201
2015;23;1;23;15322
2015;13;2;19;-18917
2015;51;1;5;339
2015;15;1;23;7027
2015;14;1;15;2300
2015;22;2;19;-15804
2015;32;1;17;13579
2015;16;2;2;-237
2015;42;1;11;79979
2015;11;2;6;-466
2015;28;2;25;-8055
2015;32;2;9;-1896
2015;25;2;24;-36
2015;42;2;7;-33426
2015;24;2;14;-1126
2015;23;2;20;-16506
2015;28;1;4;573
2015;31;1;13;79593
2015;51;2;8;-1162
2015;24;1;10;2686
2015;41;2;23;-34489
2015;22;1;6;67
2015;31;2;8;-10355
2015;51;1;13;24268
2015;13;1;6;3549
2015;12;2;7;-260
2015;29;2;23;-17236
2015;24;2;3;-818
2015;16;2;18;-83
2015;11;1;19;6987
2015;35;1;21;844194
2015;28;1;16;18649
2015;52;1;21;86175
2015;26;2;24;-311
2015;53;2;20;-11711
2015;27;2;21;-16125
2015;31;1;5;8797
2015;12;1;11;45
2015;16;2;23;-1122
2015;28;2;3;-935
2015;17;1;6;60
2015;50;2;19;-21723
2015;15;1;2;3988
2015;21;1;19;20469
2015;33;2;19;-278888
2015;23;1;11;19509
2015;41;2;2;-15848
2015;24;1;16;35506
2015;29;2;12;-7127
2015;23;2;7;-3273
2015;29;2;18;-2065
2015;42;2;20;-49687
2015;25;1;21;19004
2015;17;2;19;-5951
2015;41;2;12;-1646
2015;43;2;15;-113737
2015;29;2;2;-7291
2015;53;1;11;531
2015;33;1;6;8312
2015;12;2;20;-645
2015;32;1;1;2287
2015;41;2;18;-6300
2015;50;1;6;88
2015;21;2;6;-202
2015;28;1;10;2619
2015;52;2;24;-424
2015;24;1;4;470
2015;26;1;21;57494
2015;27;1;24;119
2015;15;1;18;906
2015;28;2;14;-865
2015;32;1;22;13874
2015;15;1;12;18
2015;24;2;25;-10145
2015;35;2;24;-45221
2015;53;2;7;-961
2015;32;1;4;11139
2015;23;1;12;11572
2015;24;1;22;4098
2015;11;1;8;370
2015;28;2;9;-292
2015;32;2;25;-30843
2015;51;1;6;210
2015;13;1;13;5520
2015;23;1;18;1444
2015;29;1;7;2768
2015;12;1;23;812
2015;22;1;13;3164
2015;25;1;15;24133
2015;28;1;17;3198
2015;31;2;19;-236386
2015;53;1;2;669
2015;29;2;11;-8047
2015;14;2;24;-79
2015;11;2;5;-52
2015;24;1;1;1465
2015;15;2;7;-10514
2015;16;1;20;1066
2015;26;1;15;53278
2015;32;1;16;79846
2015;53;1;12;21
2015;53;1;18;1760
2015;13;1;5;9124
2015;51;2;19;-25243
2015;22;1;5;68
2015;41;2;11;-45477
2015;23;1;2;6673
2015;31;1;6;6630
2015;13;2;8;-1740
2015;15;1;11;735
2015;43;2;21;-173344
2015;22;2;8;-312
2015;41;1;7;30781
2015;42;1;23;20740
2015;11;2;13;-10292
2015;22;2;6;-432
2015;31;1;8;8761
2015;51;2;13;-28424
2015;13;2;6;-5264
2015;12;1;7;276
2015;29;1;23;17612
2015;24;1;3;787
2015;16;1;18;81
2015;35;2;21;-864927
2015;11;2;19;-7141
2015;52;2;21;-88435
2015;28;2;16;-19673
2015;26;1;24;307
2015;53;1;20;10580
2015;27;1;21;13933
2015;31;2;5;-13478
2015;12;2;11;-82
2015;13;1;19;16182
2015;15;2;23;-6970
2015;51;2;5;-370
2015;22;1;19;21449
2015;14;2;15;-3288
2015;16;1;2;150
2015;42;2;11;-90710
2015;32;2;17;-15377
2015;11;1;6;450
2015;28;1;25;6675
2015;32;1;9;2006
2015;25;1;24;39
2015;24;1;14;878
2015;42;1;7;31476
2015;31;2;13;-80705
2015;51;1;8;1025
2015;23;1;20;14666
2015;28;2;4;-609
2015;41;1;23;34292
2015;24;2;10;-3349
2015;50;2;5;-197
2015;21;1;5;62
2015;33;2;5;-3063
2015;15;1;20;14139
2015;16;2;7;-188
2015;35;2;15;-535823
2015;24;1;9;452
2015;52;2;15;-79049
2015;17;2;13;-4067
2015;28;2;22;-3551
2015;32;1;14;1943
2015;27;1;15;17972
2015;32;2;10;-3327
2015;28;2;1;-271
2015;16;1;11;47
2015;42;2;2;-17535
2015;12;2;12;-9
2015;50;1;8;1876
2015;21;2;8;-574
2015;12;2;18;-54
2015;24;2;17;-6125
2015;41;2;20;-65390
2015;33;1;8;6620
2015;43;2;24;-3034
2015;23;2;23;-13864
2015;50;2;13;-20461
2015;12;2;2;-569
2015;21;1;13;4760
2015;42;2;12;-5112
2015;33;2;13;-45053
2015;29;2;20;-33042
2015;17;2;5;-20
2015;42;2;18;-4187
2015;17;1;8;95
2015;14;2;21;-4287
2015;53;2;23;-14909
2015;32;1;3;5752
2015;16;1;13;689
2015;26;1;25;33180
2015;25;2;16;-31317
2015;17;1;7;180
2015;24;2;21;-23452
2015;26;2;4;-2847
2015;51;2;18;-1155
2015;53;1;19;53733
2015;31;2;2;-24165
2015;35;1;3;64663
2015;23;2;6;-1380
2015;11;2;20;-4880
2015;52;1;3;5669
2015;17;2;11;-205
2015;27;2;3;-793
2015;51;2;12;-34
2015;35;1;14;21683
2015;21;2;7;-1165
2015;50;1;7;1089
2015;25;2;4;-529
2015;31;2;12;-24653
2015;16;1;5;1
2015;14;2;17;-1050
2015;43;1;1;1915
2015;33;1;7;3906
2015;35;2;10;-118291
2015;28;1;24;160
2015;22;1;20;2495
2015;52;2;10;-27243
2015;25;1;25;6729
2015;27;2;14;-604
2015;26;2;16;-91067
2015;31;2;18;-6421
2015;13;1;20;8031
2015;27;1;10;2586
2015;32;2;15;-49332
2015;52;1;14;2554
2015;51;2;2;-4949
2015;53;2;6;-92
2015;33;2;11;-23648
2015;23;1;19;76146
2015;50;2;11;-5622
2015;21;1;11;334
2015;16;2;8;-78
2015;14;1;9;26
2015;43;1;22;36578
2015;14;1;14;428
2015;43;2;25;-64995
2015;29;1;6;2047
2015;42;1;8;9734
2015;35;2;17;-206145
2015;14;2;10;-28
2015;51;1;7;7559
2015;43;1;4;20172
2015;15;1;19;23088
2015;21;1;2;2485
2015;50;2;2;-2166
2015;52;2;17;-24789
2015;12;2;13;-1285
2015;22;2;23;-3308
2015;13;2;23;-4424
2015;25;2;1;-420
2015;27;1;17;4417
2015;33;2;2;-9230
2015;51;2;11;-3333
2015;17;2;12;-4
2015;52;1;9;3331
2015;41;2;19;-163076
2015;25;2;22;-3164
2015;27;2;9;-141
2015;42;2;5;-10236
2015;17;2;18;-164
2015;24;2;15;-33151
2015;35;1;9;36928
2015;26;2;1;-753
2015;17;2;2;-1297
2015;29;2;19;-108448
2015;31;2;11;-48091
2015;12;2;5;-4
2015;15;2;6;-436
2015;43;1;16;272981
2015;12;1;8;26
2015;33;2;18;-6878
2015;21;1;18;514
2015;41;1;6;5307
2015;14;1;3;56
2015;50;2;18;-1768
2015;50;2;12;-1412
2015;26;2;22;-15800
2015;11;1;23;3109
2015;42;2;13;-58697
2015;21;1;12;2
2015;33;2;12;-433
2015;32;2;21;-58250
2015;31;1;7;15734
2015;51;1;23;7100
2015;52;1;16;124626
2015;15;1;5;205
2015;28;1;21;14501
2015;26;1;10;7689
2015;41;1;8;11401
2015;33;2;20;-101866
2015;21;1;20;6131
2015;27;2;16;-23446
2015;26;2;14;-4444
2015;50;2;20;-13649
2015;13;2;7;-1015
2015;22;2;7;-592
2015;35;1;16;1013010
2015;29;2;13;-20116
2015;42;2;19;-106368
2015;15;2;8;-1089
2015;22;1;11;837
2015;41;2;5;-9369
2015;13;1;11;928
2015;25;2;3;-1360
2015;27;2;4;-394
2015;15;1;13;15708
2015;12;2;19;-3149
2015;35;2;25;-213234
2015;52;1;4;4258
2015;14;1;1;62
2015;43;2;17;-45535
2015;24;2;24;-432
2015;25;2;14;-1112
2015;27;1;25;3698
2015;11;2;11;-821
2015;35;1;4;69283
2015;52;2;25;-62247
2015;17;2;20;-2936
2015;25;1;10;3016
2015;29;2;5;-1450
2015;26;2;3;-5340
2015;29;1;8;2385
2015;42;1;6;7786
2015;31;1;23;43114
2015;41;2;13;-97296
2015;11;1;7;3942
2015;14;1;22;409
2015;43;1;9;27559
2015;14;2;25;-602
2015;43;1;14;6419
2015;53;2;8;-1169
2015;43;2;10;-23256
2015;35;1;1;3569
2015;16;2;6;-63
2015;52;1;1;2292
2015;14;1;4;17
2015;17;1;23;2232
2015;25;1;17;6493
2015;27;2;1;-229
2015;28;1;15;15597
2015;52;1;22;17126
2015;13;1;12;4
2015;32;2;24;-587
2015;11;2;2;-2332
2015;22;1;12;17
2015;25;2;9;-712
2015;27;2;22;-2466
2015;22;1;18;505
2015;23;1;13;18549
2015;31;2;20;-90852
2015;13;1;18;591
2015;35;1;22;179557
2015;53;1;5;137
2015;13;1;2;626
2015;26;1;17;19402
2015;33;1;23;49117
2015;51;2;20;-19188
2015;23;2;8;-3305
2015;22;1;2;1737
2015;50;1;23;6148
2015;21;2;23;-5894
2015;11;2;12;-12
2015;11;2;18;-429
2015;16;1;19;2711
2015;14;1;16;10303
2015;43;1;3;21547
2015;23;1;5;1315
2015;26;2;9;-1540
2015;53;1;13;8110
2015;12;1;21;3154
2015;11;1;25;8151
2015;17;2;3;-264
2015;27;2;11;-324
2015;52;1;11;14004
2015;28;1;6;92
2015;51;2;9;-2361
2015;11;2;4;-408
2015;35;1;11;91435
2015;32;2;8;-1792
2015;52;2;7;-4841
2015;27;1;7;360
2015;14;1;2;176
2015;32;1;5;1097
2015;13;1;16;35266
2015;21;2;10;-2505
2015;33;2;14;-8094
2015;50;1;10;5732
2015;51;1;17;17863
2015;22;1;16;22045
2015;50;2;14;-1601
2015;21;1;14;1688
2015;33;1;10;14489
2015;16;2;15;-3247
2015;26;2;20;-19964
2015;35;2;7;-37406
2015;53;2;24;-590
2015;28;2;19;-15206
2015;31;1;17;63654
2015;21;1;3;1650
2015;14;1;18;55
2015;50;2;3;-2641
2015;11;2;16;-41443
2015;33;2;3;-17877
2015;22;2;25;-7797
2015;42;1;21;149860
2015;17;1;10;665
2015;25;2;20;-3775
2015;17;2;14;-646
2015;13;2;25;-1804
2015;32;1;13;11614
2015;23;2;24;-1051
2015;22;1;4;56
2015;43;2;23;-29646
2015;13;1;4;4967
2015;31;2;9;-10616
2015;27;2;18;-311
2015;31;2;14;-7099
2015;15;2;24;-470
2015;52;1;18;1875
2015;24;1;13;6232
2015;35;1;12;31864
2015;31;1;10;22592
2015;13;1;22;3226
2015;35;1;18;34956
2015;17;2;9;-711
2015;52;1;12;594
2015;51;2;3;-3464
2015;16;2;21;-3318
2015;22;1;22;2962
2015;27;2;12;-16
2015;12;1;15;2979
2015;17;1;17;3546
2015;13;1;1;85
2015;25;1;23;4768
2015;22;1;1;149
2015;43;1;20;56373
2015;41;1;24;3861
2015;42;1;15;82478
2015;21;1;9;588
2015;50;2;9;-1832
2015;11;2;1;-690
2015;24;1;5;83
2015;33;2;9;-6156
2015;14;1;11;33
2015;29;1;24;3796
2015;31;2;3;-43221
2015;35;1;2;34665
2015;51;2;14;-1681
2015;50;1;17;7503
2015;52;1;2;7160
2015;21;2;17;-9830
2015;24;2;8;-624
2015;26;1;23;11043
2015;27;2;2;-568
2015;33;1;17;50055
2015;11;2;22;-2896
2015;14;2;7;-386
2015;51;1;10;4920
2015;13;1;3;2801
2015;25;2;11;-4534
2015;11;2;14;-844
2015;51;2;22;-6983
2015;11;1;10;320
2015;22;1;3;571
2015;24;2;6;-90
2015;23;2;21;-63369
2015;33;2;4;-12516
2015;21;1;4;462
2015;29;1;15;95812
2015;43;1;2;9586
2015;25;1;7;576
2015;50;2;4;-2623
2015;42;1;24;10708
2015;17;2;16;-19299
2015;33;1;25;9889
2015;21;2;25;-14495
2015;50;1;25;35659
2015;51;2;1;-1947
2015;41;1;15;119478
2015;31;2;1;-14515
2015;43;1;12;49337
2015;43;1;18;4212
2015;12;1;24;132
2015;24;1;19;24111
2015;26;2;11;-10313
2015;21;1;16;38977
2015;27;2;20;-3414
2015;13;2;10;-5374
2015;22;1;14;2886
2015;50;2;16;-60134
2015;11;2;3;-1104
2015;22;2;10;-1898
2015;52;1;20;28601
2015;13;1;14;1131
2015;53;2;21;-64655
2015;17;1;25;10415
2015;33;2;16;-387018
2015;14;2;23;-1215
2015;15;2;15;-99214
2015;26;1;7;1536
2015;35;1;20;221827
2015;31;2;22;-46985
2015;17;2;4;-274
2015;23;2;15;-84503
2015;31;1;25;204485
2015;25;2;18;-525
2015;29;1;21;85529
2015;17;2;22;-1910
2015;13;1;9;2095
2015;28;2;13;-4316
2015;31;2;4;-23161
2015;22;1;9;243
2015;25;2;12;-3937
2015;13;2;17;-8920
2015;26;2;2;-7565
2015;27;1;23;2894
2015;17;2;1;-802
2015;51;2;16;-102396
2015;52;2;23;-16111
2015;22;2;17;-5004
2015;35;2;23;-141035
2015;14;1;20;460
2015;32;1;19;37619
2015;26;2;12;-403
2015;50;2;22;-6881
2015;21;1;22;4838
2015;33;2;22;-61966
2015;11;1;17;6075
2015;16;2;24;-55
2015;53;2;15;-38655
2015;15;2;21;-36330
2015;28;2;5;-1670
2015;43;1;11;13557
2015;26;2;18;-1622
2015;31;2;16;-396553
